NOMBRE_CIUDAD_DEPARTAMENTO_ORIGEN|NOMBRE_CIUDAD_DEPARTAMENTO_DESTINO|TIPOTRAYECTO
MALAGANA-BOLIVAR(CORRGTO)|PIZARRO-CHOCO|ESPECIAL
MORROA-SUCRE|PIZARRO-CHOCO|ESPECIAL
MANAURE-LA GUAJIRA|NECHI-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|TARAZA-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
MANAURE-LA GUAJIRA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
MOMIL-CORDOBA|ZARAGOZA-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|JARDIN-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|MACEO-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|SALGAR-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|SAN VICENTE-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|VENECIA-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|DABEIBA-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|TARSO-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|EL BAGRE-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|SOPETRAN-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|ZARAGOZA-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|JARDIN-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|MACEO-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|SALGAR-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|SAN JERONIMO-ANTIOQUIA|ESPECIAL
