NOMBRE_CIUDAD_DEPARTAMENTO_ORIGEN|NOMBRE_CIUDAD_DEPARTAMENTO_DESTINO|TIPOTRAYECTO
NEMOCON-CUNDINAMARCA|ZARAGOZA-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|JARDIN-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|MACEO-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|SALGAR-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|SAN VICENTE-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|VENECIA-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|DABEIBA-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|TARSO-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|EL BAGRE-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|SOPETRAN-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|ZARAGOZA-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|JARDIN-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|MACEO-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SALGAR-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAN VICENTE-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|VENECIA-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|DABEIBA-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|TARSO-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|EL BAGRE-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SOPETRAN-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|ZARAGOZA-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|NECHI-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|PUERTO NARE-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|JARDIN-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|SALGAR-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|TARSO-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|EL BAGRE-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NILO-CUNDINAMARCA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NILO-CUNDINAMARCA|SOPETRAN-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|PUEBLO NUEVO-CORDOBA|ESPECIAL
NATAGA-HUILA|PUEBLO NUEVO-CORDOBA|ESPECIAL
NILO-CUNDINAMARCA|PUEBLO NUEVO-CORDOBA|ESPECIAL
NEMOCON-CUNDINAMARCA|PUEBLO NUEVO-CORDOBA|ESPECIAL
NOCAIMA-CUNDINAMARCA|PUEBLO NUEVO-CORDOBA|ESPECIAL
NORCASIA-CALDAS|SAN SEBASTIAN DE BUENAVISTA-MAGDALENA|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SAN SEBASTIAN DE BUENAVISTA-MAGDALENA|ESPECIAL
NATAGA-HUILA|SAN SEBASTIAN DE BUENAVISTA-MAGDALENA|ESPECIAL
NILO-CUNDINAMARCA|SAN SEBASTIAN DE BUENAVISTA-MAGDALENA|ESPECIAL
NEMOCON-CUNDINAMARCA|SAN SEBASTIAN DE BUENAVISTA-MAGDALENA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAN SEBASTIAN DE BUENAVISTA-MAGDALENA|ESPECIAL
NORCASIA-CALDAS|SAN BENITO ABAD-SUCRE|ESPECIAL
NATAGA-HUILA|SAN BENITO ABAD-SUCRE|ESPECIAL
NILO-CUNDINAMARCA|SAN BENITO ABAD-SUCRE|ESPECIAL
NEMOCON-CUNDINAMARCA|SAN BENITO ABAD-SUCRE|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAN BENITO ABAD-SUCRE|ESPECIAL
NATAGA-HUILA|SUCRE (S)-SUCRE|ESPECIAL
NEMOCON-CUNDINAMARCA|SUCRE (S)-SUCRE|ESPECIAL
NOCAIMA-CUNDINAMARCA|SUCRE (S)-SUCRE|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SUCRE (S)-SUCRE|ESPECIAL
NILO-CUNDINAMARCA|SUCRE (S)-SUCRE|ESPECIAL
NORCASIA-CALDAS|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NARIÑO-CUNDINAMARCA|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NARIÑO-NARIÑO|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NEMOCON-CUNDINAMARCA|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NOCAIMA-CUNDINAMARCA|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NILO-CUNDINAMARCA|BARRANCO DE LOBA-BOLIVAR|ESPECIAL
NORCASIA-CALDAS|SANTA ANA (B)-BOLIVAR(CORRGTO)|ESPECIAL
NATAGA-HUILA|SANTA ANA (B)-BOLIVAR(CORRGTO)|ESPECIAL
NEMOCON-CUNDINAMARCA|SANTA ANA (B)-BOLIVAR(CORRGTO)|ESPECIAL
NOCAIMA-CUNDINAMARCA|SANTA ANA (B)-BOLIVAR(CORRGTO)|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SANTA ANA (B)-BOLIVAR(CORRGTO)|ESPECIAL
NILO-CUNDINAMARCA|SANTA ANA (B)-BOLIVAR(CORRGTO)|ESPECIAL
NILO-CUNDINAMARCA|GUARANDA-SUCRE|ESPECIAL
NARIÑO-CUNDINAMARCA|GUARANDA-SUCRE|ESPECIAL
NATAGA-HUILA|GUARANDA-SUCRE|ESPECIAL
NEMOCON-CUNDINAMARCA|GUARANDA-SUCRE|ESPECIAL
NOCAIMA-CUNDINAMARCA|GUARANDA-SUCRE|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|GUARANDA-SUCRE|ESPECIAL
NEMOCON-CUNDINAMARCA|SAMARIA-CALDAS(CAS)|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAMARIA-CALDAS(CAS)|ESPECIAL
NILO-CUNDINAMARCA|SAMARIA-CALDAS(CAS)|ESPECIAL
NATAGA-HUILA|SAMARIA-CALDAS(CAS)|ESPECIAL
NORCASIA-CALDAS|SAMARIA-CALDAS(CAS)|ESPECIAL
NUEVA GRANADA (M)-MAGDALENA|SAMARIA-CALDAS(CAS)|ESPECIAL
NEMOCON-CUNDINAMARCA|PUERTO PERALES NUEVO-ANTIOQUIA(CORRGTO)|ESPECIAL
NOCAIMA-CUNDINAMARCA|PUERTO PERALES NUEVO-ANTIOQUIA(CORRGTO)|ESPECIAL
NARIÑO-NARIÑO|PUERTO PERALES NUEVO-ANTIOQUIA(CORRGTO)|ESPECIAL
NILO-CUNDINAMARCA|PUERTO PERALES NUEVO-ANTIOQUIA(CORRGTO)|ESPECIAL
NORCASIA-CALDAS|PUERTO PERALES NUEVO-ANTIOQUIA(CORRGTO)|ESPECIAL
NATAGA-HUILA|PUERTO PERALES NUEVO-ANTIOQUIA(CORRGTO)|ESPECIAL
NARIÑO-ANTIOQUIA|NUNCHIA-CASANARE|ESPECIAL
NARIÑO-ANTIOQUIA|JERUSALEN-CUNDINAMARCA|ESPECIAL
NECHI-ANTIOQUIA|SAMARIA-CALDAS(CAS)|ESPECIAL
